USRID	RST
46701	0
79056	1
42407	1
5370	0
10868	1
51023	0
70731	0
58596	0
82152	0
81181	0
70456	0
148	1
56647	0
84268	0
78387	0
14138	0
57018	0
76654	1
46731	0
47437	0
11018	0
74080	0
47372	0
77265	0
49199	0
84494	1
54929	1
66512	0
14935	0
96665	0
45316	1
80965	0
37748	0
29857	0
65861	0
34914	0
64365	1
72579	0
18746	0
72744	1
36551	0
24669	0
13008	0
59789	0
48545	0
11675	0
76006	0
5508	1
91681	0
54040	0
22930	0
70511	0
75963	0
67542	0
62983	0
34820	1
83875	1
48489	0
14524	1
23470	0
65429	0
6567	0
44663	0
64490	0
25111	0
83719	0
13390	0
91235	1
53199	0
48739	0
22142	0
52099	0
17495	0
53076	0
5009	0
31396	0
57779	0
68294	0
4230	0
59038	0
56886	0
54162	1
13056	1
98586	1
21267	0
54762	0
13846	0
87126	1
61964	0
75006	1
57667	0
35100	0
1275	1
18412	0
28664	0
91573	1
72470	0
69518	0
69626	1
88533	0
89558	0
37993	0
30734	0
99888	1
13570	0
17446	0
24272	0
20160	0
44737	1
33508	1
52959	1
52203	0
86872	0
78303	0
89049	1
42307	0
96196	0
82925	0
63332	0
55634	1
5799	0
46789	0
80681	0
48257	0
87976	0
42985	0
6495	0
87962	0
55602	1
16092	1
7200	0
3332	0
37859	0
3767	0
61678	0
56382	0
16111	1
18955	0
51654	0
52708	0
80964	0
81380	0
77186	0
51067	1
45803	0
59414	0
69757	1
7484	0
64677	0
24636	0
69059	0
49669	0
47129	1
31460	0
9392	0
77968	0
17117	1
16265	1
85312	0
21608	0
66653	0
99086	0
37173	0
15517	0
95143	0
32129	0
60553	0
18641	1
51510	0
48891	1
72436	0
64905	0
51820	1
10513	0
22942	0
52929	0
71853	0
13812	0
38675	0
22185	1
30663	0
52417	0
99024	0
92859	0
57180	0
76361	0
11997	0
39371	0
15745	1
64085	0
34576	0
99061	0
82558	0
14743	0
91022	0
36111	0
72004	0
14869	0
20993	0
44878	0
30699	0
97283	0
90559	0
2020	1
15012	0
95308	0
67610	0
6110	0
3948	0
7742	0
38827	0
2326	0
78353	0
98315	0
89255	1
11385	0
34094	1
96431	0
54303	0
50845	0
41694	1
69332	0
71485	0
92788	0
18767	0
64206	1
87885	0
72574	0
71912	0
91970	0
54146	0
72362	1
5940	0
85897	1
43542	1
26024	0
32683	1
10553	0
24679	0
10006	0
53570	1
56985	0
17315	0
41285	1
12448	0
12605	0
30489	0
92310	0
15415	0
2964	0
41671	0
10015	0
13092	0
97211	0
51514	1
93986	1
1404	0
18488	0
51636	0
30231	0
54538	0
29704	0
10834	0
89550	0
70320	0
97511	0
12730	1
33215	0
11413	1
18178	0
29357	0
46171	1
36590	0
72051	0
62901	0
26073	0
39503	0
73476	0
58268	1
88925	0
72906	0
58851	0
41935	0
94046	0
505	0
35445	0
42392	0
63643	0
7745	0
60850	0
9070	0
69168	0
18317	0
54305	1
66590	0
93915	0
90799	0
5848	0
47613	0
16678	0
56734	0
60588	0
17293	0
84813	0
83579	0
78439	0
19691	0
91072	0
42142	0
65002	0
44027	0
22896	0
12008	0
77147	0
18015	0
63774	0
80279	1
21124	0
54215	0
65332	0
53131	0
42144	0
55294	0
9709	0
70188	0
47734	0
90417	1
4924	0
20735	0
47565	0
80543	0
52437	0
52659	0
75702	1
15165	0
48100	0
88156	0
4261	1
86869	0
64208	1
7080	0
9314	1
86559	0
90843	0
97962	0
53969	0
75099	0
30530	0
17029	0
61386	1
4512	0
7545	0
10612	0
37429	0
59463	0
3987	0
96156	0
11361	0
63879	0
36900	0
72813	0
25131	1
37963	0
24617	0
32418	0
28769	0
14532	0
31471	0
38599	0
3261	0
97764	0
71143	0
30240	0
11756	0
82916	0
35091	0
82041	0
37153	0
69094	0
50566	0
7956	1
81224	0
98633	0
32267	0
76168	0
14328	0
7539	1
54635	1
87933	0
15139	0
70757	0
45082	0
65342	1
18076	1
18137	0
39871	0
16100	1
99469	0
84918	0
88899	0
68195	0
3815	0
81849	0
6074	0
64742	1
7609	0
32765	1
66502	0
86912	1
1324	0
32885	0
31013	0
51161	0
61910	0
96866	0
93971	0
69321	1
55572	0
54545	0
45377	0
69081	0
18619	0
70044	0
49754	0
18424	0
10795	0
50647	0
55387	0
53745	0
27282	1
66999	1
58779	1
20128	0
95315	0
78347	0
79997	0
41537	0
40666	0
21031	0
42220	0
49739	0
53562	0
21446	0
10732	0
61304	0
47986	0
19470	0
16802	0
52233	0
39116	1
75319	0
2795	1
42565	0
36129	0
23986	0
91353	0
60981	0
4840	0
25856	0
33278	0
52536	0
51461	0
45491	0
95898	0
78879	0
3554	1
93478	0
14050	0
27234	1
12621	0
37751	0
76852	0
81050	0
44537	1
8278	0
35353	0
50787	0
99793	0
22717	0
76531	1
40992	0
7363	0
40435	0
1752	0
913	0
78708	1
75409	0
45580	0
5398	1
15164	0
16357	0
59218	0
21411	0
48114	0
83404	0
3232	0
27629	0
43316	0
96816	0
23818	0
64366	0
48547	0
50797	0
19424	0
38536	0
22654	0
22403	0
58127	0
6863	0
61201	1
41278	0
64458	0
25237	0
4525	0
34737	0
80899	0
49654	0
2170	1
60378	0
39944	0
84286	0
99547	0
99956	0
80318	0
74588	1
62651	0
16329	1
35428	1
26873	0
78101	1
39583	1
25018	1
74593	0
12324	0
55646	0
52924	0
16676	0
52906	0
45838	0
42122	0
27541	1
98691	0
22445	0
2619	0
39265	0
14121	0
98325	0
68077	0
47848	1
25986	0
75690	0
65622	0
87744	0
86248	1
37489	0
78143	0
72348	0
54079	0
761	0
15271	0
98441	1
97867	0
62751	0
62509	0
54490	0
88206	0
66117	0
66612	0
82206	0
40331	0
23247	0
65982	0
46883	1
50113	1
11788	0
46010	0
15113	0
90867	1
89445	0
20014	0
20931	0
97343	0
65865	0
73005	0
90233	0
57282	0
25450	0
59498	1
28829	0
4419	1
38688	0
92116	1
76026	0
64773	0
31704	0
4418	0
16642	0
86972	0
9654	0
97003	0
87324	0
18830	0
94921	0
30358	0
46889	0
59444	0
55354	0
3379	0
44250	0
29662	0
8159	0
53824	0
89413	0
92035	0
8042	0
52807	0
44425	0
34634	1
38322	0
14702	0
23577	0
64977	0
50171	0
78786	0
81864	0
32483	1
52642	0
9875	0
53507	0
86225	0
7291	0
25910	1
78900	0
61710	1
51818	0
51919	0
77245	0
43608	0
78235	0
31794	0
29838	0
48665	0
82773	0
49546	0
34166	0
36759	0
23830	1
97355	0
75111	0
30718	1
8238	0
32144	0
48080	0
74246	0
37796	0
50053	0
99049	0
1999	1
44761	0
87432	0
15322	1
8261	0
34769	0
88619	0
76870	0
18415	0
38530	0
43448	0
47277	0
5738	1
29078	0
92285	0
73762	0
26194	0
89446	1
85030	0
26070	0
37062	0
96240	0
63504	0
74653	0
29969	0
60216	0
905	0
11002	0
67951	0
49024	0
65295	0
16082	0
94841	0
68261	0
11318	0
51991	1
41500	0
51604	0
68381	0
78399	0
88333	0
32672	0
17102	0
77120	0
44097	1
93912	0
48581	0
4884	1
77501	0
46774	0
35460	0
48401	0
96033	0
79165	0
89590	0
77307	0
98661	0
95551	0
49075	0
29038	0
74502	0
80014	0
67289	0
83438	0
18831	0
95473	0
27504	0
81649	0
5198	0
30477	0
89559	0
9862	0
88099	0
55936	0
60714	0
93879	0
98130	0
70601	0
44946	1
25754	0
16397	0
57792	0
55813	0
10205	0
5032	0
62696	0
64936	0
82589	0
56931	0
67838	0
78116	0
57930	0
88507	0
96151	0
54620	0
25686	0
65170	0
82853	0
92829	0
26267	0
38067	0
29916	0
9915	1
43120	0
62972	0
87166	0
76512	1
43399	0
82028	0
20564	0
68649	0
63658	0
74919	0
6612	0
9191	0
35549	1
32811	1
71169	0
34465	0
6195	0
93295	1
44777	0
30898	0
43749	0
93188	0
14875	0
55107	1
74821	0
77575	0
62661	0
64494	1
66080	0
28483	0
71324	1
38493	0
14828	0
12226	0
91106	0
43929	0
74697	0
45814	0
95475	0
77556	0
87129	0
4259	0
83791	0
4027	0
95282	0
46480	0
19848	0
89210	0
57607	0
11835	0
90814	0
89388	0
62962	0
37349	0
77449	1
2565	0
94668	0
66157	0
66158	0
55311	0
33226	0
17702	0
98092	0
83187	0
43211	0
61985	0
96259	0
59515	0
35488	0
19525	0
24732	0
60544	0
69010	0
84409	0
57404	0
53588	0
25805	0
4736	0
78416	0
33487	0
88860	0
60942	0
89460	0
24260	0
67640	0
93469	0
54108	0
91401	0
55590	0
99881	0
81325	0
39751	0
34039	0
96575	0
59213	0
67019	0
8875	0
39010	0
51795	0
96829	0
91437	0
64836	0
34972	0
72527	0
65031	0
24941	0
33786	0
50638	0
2180	0
93522	0
26469	0
66509	0
33699	0
11139	0
8609	0
88710	1
74615	0
27683	0
70439	0
91985	0
91063	0
28205	0
32888	0
76986	0
22616	0
24164	0
96370	0
7073	0
18950	0
86340	0
82085	0
30019	0
8987	0
39693	0
33989	0
71315	0
88157	0
84109	0
73494	0
96955	0
13775	0
60829	0
6156	0
38068	0
24846	0
21972	0
40476	0
97551	0
37316	0
78519	0
47268	0
50423	0
30341	0
83638	0
50556	0
85675	0
62712	0
87398	0
40084	0
60319	0
10675	0
3852	0
65189	0
11102	0
11497	1
34989	0
72263	0
38260	0
48020	0
57922	0
29048	0
41956	0
52742	0
24648	0
23006	0
34333	0
76577	0
4080	0
23171	0
59349	0
66124	0
8649	0
64010	0
60094	0
92827	0
79221	0
41037	0
24324	0
49248	0
16039	0
33979	0
92274	0
80562	0
56470	0
87662	0
23477	0
42894	1
64900	0
72447	0
37175	1
78914	0
70139	0
78679	0
63858	0
89347	1
81492	0
29853	0
49241	0
80984	0
78653	0
25701	0
34958	1
76556	0
42149	0
97627	0
63553	0
42785	0
31482	0
72538	0
72298	1
83548	0
58601	0
96098	1
38170	1
26640	0
14516	0
10470	0
93737	1
88195	0
9813	0
77759	0
2255	0
49881	0
85756	0
20356	1
77512	1
96853	0
51224	0
36684	0
21402	0
19108	0
64993	0
67761	0
97	0
78023	0
25925	0
65953	0
23865	0
52672	1
57681	0
93527	1
29760	0
75508	0
98366	0
57070	0
5035	1
50054	0
94358	0
18978	0
92314	0
17488	1
41977	1
87988	0
46000	0
81058	0
76208	0
89759	0
12463	0
99047	0
97890	1
21481	0
35866	0
61516	1
34049	0
47452	0
84361	0
31169	0
20409	0
96842	0
66499	1
86888	0
28984	0
75544	1
98318	0
1253	0
38504	0
72386	1
53708	1
40073	0
75352	0
60703	1
50842	0
44445	0
41456	0
10407	1
27371	0
16616	0
98834	0
26866	1
31762	1
87503	0
4170	0
54734	0
93084	0
45935	0
38143	0
40749	0
12672	0
49454	0
16465	0
16582	0
30794	0
74733	1
85363	1
54614	0
9557	0
11564	0
57480	0
18841	0
7478	0
66050	0
85353	0
43212	0
15007	0
57250	0
62663	1
64358	0
56680	1
55292	0
28761	0
78970	0
58135	0
53815	0
23854	1
13786	0
98853	0
55157	1
88031	0
17330	0
63634	0
32656	0
20140	0
50941	0
22464	0
24258	0
75855	0
42897	0
30862	0
72031	0
50430	0
47147	1
28790	0
54075	0
58317	0
34402	0
19326	0
37682	1
88057	1
38843	0
64189	1
78320	1
79738	0
44574	0
31050	0
2406	0
17611	0
79707	0
80394	1
28789	0
20757	1
73793	1
70450	1
58547	1
34606	0
73449	0
61552	0
36806	0
57832	0
86490	0
76969	0
80097	0
81984	0
61480	0
17266	0
32686	0
404	0
22020	0
94083	1
85452	0
38365	1
48422	0
77152	0
60913	1
81897	1
58477	0
5513	0
35062	0
85100	1
54009	0
50997	0
52243	1
17652	1
1922	0
73200	0
36414	0
1085	1
18843	0
46017	0
8673	0
52528	0
85921	1
52535	1
75637	1
65876	0
51943	1
97671	0
29695	0
74392	0
5271	0
85864	0
22936	0
7092	0
1964	1
37770	0
68266	1
63830	0
23969	0
61798	0
87716	0
60935	0
75930	0
84921	1
69197	1
1446	0
75900	0
48155	1
63736	0
41535	0
88914	0
53934	0
58835	1
1285	0
87761	0
9349	0
68090	0
34204	0
82479	0
57790	0
5335	0
63035	0
27982	0
7616	0
89206	0
59983	0
35669	0
32185	0
35567	1
30974	0
58976	0
44470	0
35446	1
47052	0
37869	1
30386	0
48368	0
55181	0
9101	0
57330	0
3709	1
15049	0
37103	1
20343	0
76468	0
62876	0
57229	0
72024	0
66400	0
28116	0
76767	0
95097	1
57299	0
63976	1
55896	0
10824	0
61498	0
10560	0
54905	0
61556	0
58979	0
8239	0
58542	0
97272	1
36323	1
78947	0
19519	0
58611	0
49238	0
93446	0
16995	0
27122	0
81093	0
33417	1
31379	1
14199	0
34710	0
81090	0
42454	1
11028	0
43351	0
16415	0
33772	0
13568	0
69604	0
56223	0
89879	0
54241	0
54410	0
90166	0
47607	0
11210	0
20423	0
67398	1
99531	0
1608	0
78982	0
91191	1
88115	0
98970	1
33509	0
21878	1
71035	0
6561	0
84665	0
13270	1
71378	0
78655	0
92303	1
63372	0
69946	1
10820	0
84691	0
12927	0
35856	0
91431	0
7573	0
16850	0
86271	0
32514	0
60581	0
46458	0
95966	0
13381	0
66766	0
57843	0
23642	0
19494	0
54423	1
33999	0
55486	0
99408	0
71059	0
51344	0
61766	0
67530	0
46906	0
79017	0
18988	0
98913	1
59995	0
84933	0
1459	0
68808	0
97744	1
22357	0
14777	0
16413	0
3039	0
10743	0
22128	0
92414	0
46197	0
21554	0
57840	0
76286	0
8196	0
24523	0
92318	0
32708	0
18549	0
45642	0
54907	0
90109	0
48082	1
63475	0
89120	1
68436	0
76321	0
33645	1
18857	0
53885	0
55569	0
48602	1
1530	0
52840	0
24780	0
33134	1
1919	0
86212	1
46277	0
37007	0
65775	0
22848	0
57323	1
32711	0
33921	0
47114	0
17628	0
84537	0
12212	0
14713	0
92287	0
39973	0
94794	0
67267	0
42833	0
56697	0
71068	0
32494	0
58186	0
35249	1
36440	1
96215	0
35659	0
78411	0
27422	0
81400	0
62101	0
86009	1
88056	0
53144	0
42065	0
37223	0
8374	1
79117	0
21185	0
74114	0
59612	1
50894	0
99587	0
3651	1
6293	0
42023	1
24252	0
91472	0
84056	1
4443	0
22162	0
58206	0
87431	0
19337	1
50027	0
33327	1
51868	0
96332	0
85397	0
59402	0
78633	0
44127	0
51097	0
13756	1
99442	0
86301	0
21503	0
59597	0
71204	1
6361	0
32781	0
97446	0
37683	0
25682	0
80233	0
1351	0
24920	0
25064	0
64512	1
23147	0
98723	0
80130	0
50033	0
63247	0
54089	0
57439	0
81634	0
28691	0
50993	0
84126	1
51182	0
84311	1
99860	0
51597	0
82262	0
93600	1
94755	1
27381	0
53986	0
90584	0
54021	0
93233	0
15127	0
70758	0
27769	0
90958	1
77560	1
65759	0
49402	0
49419	0
2394	0
27591	0
71493	0
73410	0
1287	0
41775	0
86812	0
86503	1
96178	0
80102	0
7563	0
71560	0
64338	1
62345	0
37302	1
5782	0
26509	0
65491	0
10125	0
8716	0
94464	0
86793	0
29938	0
76472	0
5796	0
98145	0
13834	0
86580	0
71045	0
965	0
53858	0
56129	0
47669	0
13885	0
95402	0
5467	0
55252	0
63156	0
24203	0
39826	0
54889	0
10989	0
44017	1
62739	0
69695	0
19589	1
78453	0
7575	1
95092	0
83636	0
72626	0
78184	0
40810	0
83367	1
78593	0
98491	0
34765	0
40929	0
53957	1
43647	0
46759	0
82576	1
24795	0
18556	0
72611	0
52665	0
37868	0
44151	1
16376	0
78922	0
63404	0
58946	0
67313	0
13467	0
90767	0
11323	0
90218	1
42752	0
840	0
16414	0
45145	0
55434	0
81686	0
65708	0
7875	0
3028	0
43603	0
83665	0
19696	0
77222	0
54032	0
68699	0
40200	0
47912	0
90943	0
48315	0
88931	0
88463	0
72554	0
7253	0
8578	0
97791	0
26753	0
22418	0
68758	0
19002	0
87364	0
19398	0
742	0
86188	0
43824	0
37641	0
18856	1
6062	1
86636	0
96867	0
64987	0
56272	0
6205	0
39795	0
12833	0
78956	0
44548	0
86140	0
58397	0
6657	1
47511	1
76325	1
65141	1
19331	0
91114	0
63592	1
78897	0
26293	0
79234	0
14420	0
3831	0
6527	1
63139	0
83202	0
28996	0
83291	0
68687	0
98635	0
4865	0
10444	0
23829	0
88985	0
88972	0
52741	0
26818	0
76591	1
5668	0
53963	0
44236	0
49192	0
6422	0
41526	0
4093	1
30067	1
38670	1
90506	0
11449	0
29943	1
38542	1
94920	0
75232	0
39562	0
88532	0
93359	0
47675	1
63811	1
29251	0
84422	1
1753	1
99523	0
2126	0
26507	0
73240	0
59290	0
71676	0
7451	0
38731	0
48380	0
33489	0
79716	0
49497	0
77275	0
63665	1
89836	0
33239	0
8471	0
9011	0
10666	0
56761	0
60566	0
7388	0
14042	0
30383	0
71700	1
61757	0
75790	0
82255	0
79467	0
96818	1
5080	0
5059	0
37857	0
85858	1
21053	0
50305	0
69572	1
74041	0
39433	0
35300	0
45111	1
33732	0
92243	0
37168	0
76046	0
47132	0
83500	0
8133	0
71913	0
68451	0
50545	1
5747	0
22048	0
957	0
44443	1
75773	1
65413	0
27682	0
66436	1
72944	1
35912	0
79337	0
1406	0
7724	0
51368	0
65964	0
92966	0
34684	1
7770	0
58463	0
31503	0
45982	0
99506	0
98585	0
53557	1
73512	0
66997	0
90903	0
35148	0
69414	0
50134	1
44207	0
38263	0
78677	0
9710	0
74329	0
5200	0
8500	0
50036	1
94583	0
62296	0
62464	0
99976	0
43982	0
31881	0
8554	0
80728	0
22450	0
36485	0
44118	0
40424	0
48616	1
54404	0
9030	1
99111	0
43664	0
85469	0
26641	0
59092	0
62827	0
69381	0
84205	0
32727	0
39074	0
15422	0
80445	0
8565	0
2921	0
81272	0
27930	0
8651	0
68594	0
24792	0
31860	0
624	0
80362	1
79566	0
83309	0
22929	0
85964	0
31834	0
70467	0
65881	0
56642	0
72237	0
85994	0
74400	0
5083	0
47700	1
55001	0
33610	0
24010	0
10595	0
72520	0
93815	0
32445	0
43045	0
26525	0
95672	0
18875	0
23069	0
29761	0
6165	1
85184	0
68970	0
70628	0
80450	0
39778	1
47491	0
77346	0
60845	0
90026	0
75974	0
84455	0
10831	0
40500	0
88779	0
62836	0
10019	1
73979	0
25241	0
57737	0
39893	0
76275	0
4041	1
82111	0
80813	0
15765	0
95534	0
75741	0
59087	0
86514	0
17937	0
44023	0
30976	0
55835	0
33127	0
21181	0
44613	0
2108	0
27061	0
67625	0
23633	0
97438	0
46370	0
21645	0
78774	0
63573	0
21433	0
48994	0
63253	0
56130	0
75214	0
7866	0
85728	0
30336	0
70506	0
24142	0
514	0
84779	0
25384	0
60594	0
92420	0
89174	0
38386	1
16209	0
29512	0
14011	1
13016	0
40	0
11707	0
95651	1
92077	0
78257	0
27056	0
73218	0
6684	0
2488	0
71877	0
75235	0
62825	0
49478	0
65922	1
57380	0
11460	0
7266	0
89247	0
28948	0
99057	0
85982	0
42864	0
65115	0
90121	0
44578	0
52577	0
25188	0
25011	0
5334	0
95040	0
82759	0
7340	0
35818	0
90934	0
38156	1
31104	0
98732	0
28376	0
24843	0
70153	0
55841	0
62550	0
42486	0
86989	0
95638	0
73184	0
18281	0
68434	0
23965	0
27837	0
69730	0
71105	0
48620	0
89129	0
10859	0
26919	0
1996	0
32775	0
24436	0
1362	0
4576	0
59688	0
91840	0
58173	0
92088	0
41421	0
9827	0
41272	0
1807	0
36190	0
41395	0
54125	1
88482	0
31739	0
46206	0
54315	0
23310	0
2029	0
29190	0
73185	0
16488	0
23250	0
18405	0
32525	0
86804	0
52377	0
57972	0
39575	0
59974	0
43717	0
51975	0
59759	0
30372	0
25836	0
58900	0
87640	0
83724	0
84748	0
35590	0
25755	0
30254	1
9374	0
23694	0
34889	0
77207	0
31720	1
96673	1
42572	0
87823	1
36692	0
98967	1
53607	0
29794	0
28402	0
68464	1
80694	0
70767	0
52169	0
6966	0
59202	0
52465	1
72124	1
37452	0
15370	0
83419	0
4353	0
13048	0
50909	0
91814	0
86077	0
8228	0
40643	0
90983	0
33201	0
2758	0
22581	0
23077	0
42818	0
19253	0
55296	0
18099	1
88164	0
16450	0
5224	0
86183	0
5026	0
49434	1
94664	0
74957	0
91464	0
54137	1
38863	0
52359	0
49577	0
94778	1
94512	0
20704	0
19248	0
83887	0
12261	0
61902	0
15860	1
57828	1
53374	0
72044	1
20938	1
51723	0
97495	0
90914	1
37269	0
82145	1
84151	0
68270	0
16153	0
26548	0
95400	1
94097	0
86745	1
93167	1
51575	0
18635	0
63087	0
42697	0
13975	0
19652	0
15278	0
7561	0
43362	1
67948	0
40491	0
52675	0
51839	1
67148	1
58678	0
28079	0
16764	1
71514	0
70800	0
847	0
11710	0
37760	0
63205	1
14934	0
94909	0
60847	0
89570	0
74549	0
66675	0
23710	0
7564	0
31633	0
27775	1
52011	1
3072	1
13446	0
98525	1
86890	1
12674	0
54933	1
59151	0
76430	0
68994	0
43849	0
68691	0
14312	0
11743	0
6017	0
73827	0
74988	0
20087	0
38139	0
55185	1
42663	0
25886	0
98986	0
71736	0
64887	0
90288	0
38780	0
54399	1
5296	0
11398	0
72533	1
85764	0
15850	0
55330	0
40842	0
57457	1
14192	0
3160	0
69678	0
7237	0
10593	1
73016	0
69553	0
59536	0
23015	0
21039	0
86111	0
84490	0
6101	0
33307	1
76647	0
17108	0
25584	0
98142	0
28919	0
65956	0
37433	1
41374	1
98719	0
14540	0
59832	0
3155	0
49653	0
83912	0
13872	0
99897	0
6810	0
9053	0
85888	0
73045	1
67800	0
83585	0
33058	1
7530	0
459	1
87544	0
5488	0
49367	1
49138	0
14227	0
92958	0
92546	0
46506	0
39230	0
98942	0
56279	0
5823	0
4257	0
29154	0
6826	0
20440	0
54842	0
97651	0
8326	0
74327	0
81915	0
27512	0
71275	0
5930	0
79695	0
25515	1
96909	0
90721	1
53916	1
3986	0
74720	1
42741	0
38420	1
50363	0
68606	0
53776	0
47227	0
32463	0
89959	0
5100	0
66142	1
23213	0
5609	1
74007	0
36848	0
80258	0
620	0
86324	0
61080	0
74313	0
82347	0
51451	1
75468	0
46716	0
71473	0
12996	0
18230	0
86109	0
23673	0
4423	1
11917	0
66700	0
90247	1
15975	0
1005	0
59050	0
44607	0
82281	0
51100	0
11544	0
2454	0
53865	1
34918	0
68235	1
42992	0
34856	0
61419	0
86492	1
96562	1
45750	0
68725	0
84903	0
48938	0
90169	0
85673	0
32407	0
4101	0
86975	0
12388	1
13920	0
7263	0
53282	0
6875	0
1466	0
69639	0
60300	0
83344	0
50076	1
91388	0
2857	0
15341	0
55536	0
97098	1
6548	0
93617	1
41550	0
94722	0
79088	0
90308	0
40760	0
5959	1
46461	0
51682	0
73572	0
22389	0
97704	1
15379	1
96659	0
36302	0
71519	0
44066	0
66388	0
10825	0
2725	0
7652	0
31249	0
8641	0
52479	0
66355	0
81220	0
16584	1
22476	0
16626	1
13730	0
58993	0
99649	0
93172	1
46002	0
79623	0
32850	0
14206	0
37611	0
99358	1
12052	0
53143	0
81432	0
92611	0
69417	1
17049	0
96255	0
39293	0
81015	0
67108	1
13841	0
96463	0
79430	0
50048	1
65554	0
95602	0
19959	1
16286	0
79145	0
78288	1
99103	0
55368	0
51259	0
23377	0
79550	0
87915	0
73264	0
39189	0
29115	0
17811	0
1390	0
26869	0
64864	0
23490	0
45897	0
69999	0
56240	0
32199	0
86524	0
20915	0
73230	0
74579	0
88693	0
26351	0
44981	0
63257	0
72047	0
38979	0
66672	0
69869	0
38828	0
3229	0
18293	0
85305	1
39415	0
64699	0
45173	0
3733	0
46916	0
59039	0
363	0
47763	0
11766	1
3632	0
25591	0
32766	0
53900	0
22975	1
75346	0
11621	0
7879	0
61394	0
77767	0
49377	0
42026	0
64787	0
24323	0
92346	0
41417	1
92608	0
95886	0
98697	0
95777	1
56792	0
12713	0
16901	1
62945	0
47930	0
20634	0
26742	0
55839	0
17625	0
60454	0
70233	1
34874	1
31670	0
12793	0
40778	1
87814	0
28339	0
67098	0
84554	0
88610	0
96399	1
38560	0
9113	0
8831	1
71365	1
10402	0
99206	0
37711	0
91067	1
93424	1
21017	0
86867	0
49310	0
59598	0
11131	1
62521	0
11954	0
12607	0
13985	0
48278	0
82061	0
21781	1
47101	0
88087	0
28590	1
41756	0
59083	0
38753	1
64385	0
42763	0
13704	0
61337	0
11197	0
18761	0
96877	1
81136	1
16241	0
30346	0
17214	0
69022	0
74499	1
7876	0
6229	1
32955	0
42551	1
74529	0
15037	0
90309	0
60376	0
4408	0
1535	0
65857	1
70978	0
91747	0
63745	0
9325	0
38635	1
41981	0
5323	0
69642	0
35901	0
57291	0
65350	0
32578	1
86959	0
81805	1
16938	0
70701	0
47187	0
28148	0
64913	0
23493	0
74107	0
42890	1
82144	1
56619	0
84535	0
99512	0
44299	0
96846	0
7580	1
32248	0
45545	0
72379	0
85406	1
50703	0
51536	0
96358	0
68410	0
6244	1
71212	0
18775	0
7489	0
39226	0
41695	0
73352	0
18777	0
99492	0
42537	0
16309	0
6568	0
72859	0
64500	0
97977	0
41296	0
74924	0
1975	0
21699	0
68443	0
18385	0
58427	0
11071	0
39294	0
63140	0
80558	1
44567	0
94452	0
27139	0
55456	0
62451	0
24881	0
66824	0
82896	1
45710	0
64812	0
60727	0
56016	0
37797	0
95132	0
5928	0
44170	0
41842	0
17026	0
20274	0
39989	0
35919	0
3659	0
34142	0
91566	0
66033	1
25299	1
86776	0
89980	0
75212	1
45286	1
74777	1
96508	0
59942	0
66246	0
65852	0
60136	0
64406	0
13195	0
75597	0
58361	0
94975	0
54080	0
55100	1
72147	0
34969	0
63807	1
52796	0
78981	0
74349	1
35841	1
53771	0
45144	1
49683	0
75602	0
62117	0
17893	1
3140	0
3911	0
21051	1
2231	0
5339	1
41556	0
56483	1
68053	0
86380	0
23376	0
33648	0
46965	0
92833	0
69473	0
27351	0
99107	0
15590	0
57932	0
46924	1
88963	0
61414	0
68751	0
43007	1
54421	0
90364	0
69910	0
39026	0
69357	0
2272	0
49576	0
60176	0
29249	0
50733	0
48790	0
21681	0
63141	0
99248	1
49855	0
57716	0
71854	0
9344	0
77302	0
31887	0
4389	1
50105	0
56585	0
45822	0
51220	0
29052	0
45496	0
43050	0
94487	0
59404	0
32717	0
43639	0
67537	0
85232	0
52322	0
37587	0
86577	1
37502	0
68996	0
61606	0
55143	1
43967	0
42271	0
2602	0
39554	0
32526	0
23090	0
34881	0
84358	0
26037	0
85281	0
60421	0
74785	0
1202	0
25187	1
51000	0
69330	0
97689	0
41480	0
70405	0
22478	0
59481	0
72486	0
17564	0
65607	0
11001	0
80078	0
26577	0
66322	1
13534	0
65263	1
97954	0
90430	1
47792	0
59794	1
11265	0
32069	0
21804	0
27264	0
65631	0
69007	0
80024	0
11918	0
54247	0
66966	1
62439	0
17435	0
48064	0
97911	1
23447	0
84547	0
25197	0
17256	1
37383	1
50141	0
43694	1
47901	1
85437	0
70590	0
35648	0
89919	0
86674	0
56411	0
40665	0
86400	0
63023	1
59959	1
94833	0
6065	0
77426	0
47592	1
91800	0
84145	1
17888	0
45424	1
65490	0
13384	0
10441	1
59850	0
79044	1
52530	0
80955	0
9476	1
18450	0
64203	0
32925	1
10461	0
78096	0
66391	0
47881	0
2310	0
7710	0
11164	0
38880	0
59669	0
83152	0
13981	0
53825	0
92041	0
37254	0
78024	0
61721	1
55690	0
35350	0
23128	0
19386	0
52534	0
34602	0
78108	0
89982	0
4726	0
17187	1
73308	1
78972	0
25274	0
95222	0
12012	0
6798	0
76900	0
15537	0
72566	0
78630	0
36998	1
7358	1
37186	0
29937	0
52421	0
2545	1
98217	0
22806	0
4896	0
22525	1
27979	0
58996	0
9952	0
19511	0
88654	0
16909	0
19632	0
78640	0
33218	0
42832	0
31557	0
74569	0
81032	0
56139	0
69077	0
19360	0
30854	0
83781	0
78017	0
13473	0
54533	0
21260	0
77903	0
59330	0
74656	0
65487	0
31686	0
57851	0
30446	0
50488	0
40721	0
2699	1
50817	0
